order_id,customer_id,order_date,items,order_total,payment_method,order_status
ORD100257,CUST00170,2025-12-14,PROD0071:1:156.65|PROD0036:5:51.6,414.65,PayPal,Delivered
ORD100258,CUST00463,2026-05-13,PROD0127:2:12.52|PROD0042:2:241.7|PROD0172:5:30.66,661.74,Visa,Processing
ORD100259,CUST00901,2026-03-27,PROD0065:2:99.72,199.44,Apple Pay,Processing
ORD100260,CUST00126,2025-08-01,PROD0140:2:235.93|PROD0296:4:70.76,754.9,Visa,Shipped
ORD100261,CUST00463,2026-02-25,PROD0148:5:59.66|PROD0138:1:18.75|PROD0128:4:112.67,767.73,Store Credit,Delivered
ORD100262,CUST00288,2025-11-01,PROD0298:2:12.54|PROD0062:1:20.08|PROD0128:2:112.67,270.5,Apple Pay,Returned
ORD100263,CUST00905,2026-05-20,PROD0108:1:128.9,128.9,Visa,Delayed
ORD100264,CUST00253,2026-02-03,PROD0211:4:15.2,60.8,Apple Pay,Out for Delivery
ORD100265,CUST00615,2026-07-05,PROD0125:4:19.13|PROD0251:1:9.74|PROD0141:3:98.61,382.09,PayPal,Delivered
ORD100266,CUST00905,2025-12-24,PROD0144:2:37.09,74.18,Visa,Delivered
ORD100267,CUST00822,2025-12-18,PROD0200:4:39.66|PROD0139:2:31.77|PROD0083:4:12.63,272.7,Visa,Cancelled
ORD100268,CUST00996,2026-02-11,PROD0283:5:33.8,169.0,Mastercard,Shipped
ORD100269,CUST01102,2026-04-20,PROD0207:1:26.58|PROD0011:5:22.2,137.58,Visa,Returned
ORD100270,CUST00007,2025-10-14,PROD0168:3:193.82|PROD0284:1:36.34|PROD0215:4:59.37|PROD0291:2:12.15,879.58,Apple Pay,Delivered
ORD100271,CUST00409,2026-05-15,PROD0050:4:15.03|PROD0195:5:16.36,141.92,Mastercard,Delivered
ORD100272,CUST00110,2025-08-07,PROD0053:2:30.53|PROD0290:2:105.75,272.56,Visa,Delivered
ORD100273,CUST00448,2026-02-04,PROD0132:1:14.3,14.3,PayPal,Cancelled
ORD100274,CUST00063,2026-06-24,PROD0231:1:10.76|PROD0108:3:128.9,397.46,Store Credit,Cancelled
ORD100275,CUST00734,2025-12-05,PROD0275:1:91.6|PROD0124:4:57.05,319.8,Store Credit,Out for Delivery
ORD100276,CUST00205,2025-09-13,PROD0118:5:5.27,26.35,PayPal,Delivered
ORD100277,CUST01171,2025-08-09,PROD0099:2:133.23|PROD0089:2:58.99,384.44,Apple Pay,Processing
ORD100278,CUST00900,2025-11-14,PROD0152:4:34.78,139.12,PayPal,Delivered
ORD100279,CUST00885,2025-10-16,PROD0082:4:33.12|PROD0243:1:47.44,179.92,Visa,Delivered
ORD100280,CUST00396,2025-09-23,PROD0086:3:41.13,123.39,Apple Pay,Processing
ORD100281,CUST00592,2026-04-27,PROD0300:5:18.47|PROD0169:5:47.11|PROD0232:5:130.11|PROD0081:2:27.98,1034.41,PayPal,Returned
ORD100282,CUST00042,2025-11-07,PROD0193:5:29.24,146.2,Visa,Delivered
ORD100283,CUST01190,2026-07-29,PROD0070:5:207.26|PROD0028:2:89.71,1215.72,Mastercard,Shipped
ORD100284,CUST00768,2025-09-15,PROD0171:5:115.91,579.55,Mastercard,Delivered
ORD100285,CUST01186,2026-03-13,PROD0280:1:218.73,218.73,Amex,Processing
ORD100286,CUST00425,2025-12-18,PROD0173:1:42.3|PROD0016:1:12.58|PROD0017:1:145.85|PROD0006:1:6.78,207.51,Apple Pay,Delivered
ORD100287,CUST01104,2026-06-26,PROD0014:2:232.45,464.9,Amex,Returned
ORD100288,CUST00334,2025-10-13,PROD0296:4:70.76|PROD0277:3:30.38,374.18,Visa,Delivered
ORD100289,CUST00181,2026-03-09,PROD0023:5:18.55,92.75,Apple Pay,Delivered
ORD100290,CUST00564,2026-04-27,PROD0194:5:48.76,243.8,PayPal,Delivered
ORD100291,CUST00392,2026-05-21,PROD0022:5:55.37,276.85,Apple Pay,Processing
ORD100292,CUST00126,2025-11-13,PROD0286:4:11.4,45.6,Visa,Shipped
ORD100293,CUST00255,2026-05-10,PROD0003:2:159.09|PROD0134:5:178.43|PROD0133:4:32.07,1338.61,Mastercard,Delivered
ORD100294,CUST00711,2025-09-01,PROD0205:5:97.84,489.2,Apple Pay,Out for Delivery
ORD100295,CUST00268,2026-02-03,PROD0271:2:9.6|PROD0221:1:21.66,40.86,Amex,Delivered
ORD100296,CUST00763,2026-02-06,PROD0022:4:55.37|PROD0096:2:50.63,322.74,Amex,Processing
ORD100297,CUST00425,2025-11-02,PROD0012:1:54.17,54.17,Amex,Delivered
ORD100298,CUST00755,2025-11-30,PROD0257:2:46.24|PROD0266:3:101.77,397.79,Mastercard,Delivered
ORD100299,CUST00597,2025-11-29,PROD0111:2:31.83,63.66,Amex,Returned
ORD100300,CUST00559,2026-03-19,PROD0064:5:87.33,436.65,Mastercard,Delivered
ORD100301,CUST00314,2025-11-22,PROD0209:1:12.86,12.86,Visa,Processing
ORD100302,CUST01035,2026-04-10,PROD0168:1:193.82|PROD0200:4:39.66,352.46,PayPal,Returned
ORD100303,CUST00061,2026-05-26,PROD0213:1:69.08,69.08,Store Credit,Shipped
ORD100304,CUST00965,2026-05-31,PROD0213:1:69.08,69.08,Apple Pay,Cancelled
ORD100305,CUST00398,2026-06-07,PROD0069:1:29.63|PROD0030:3:27.16,111.11,Visa,Shipped
ORD100306,CUST00245,2025-08-12,PROD0209:2:12.86|PROD0100:2:81.87,189.46,Store Credit,Returned
ORD100307,CUST01070,2025-09-15,PROD0019:3:32.14,96.42,Store Credit,Delivered
ORD100308,CUST00030,2026-03-06,PROD0024:5:45.08,225.4,Visa,Out for Delivery
ORD100309,CUST00114,2026-04-22,PROD0185:5:34.57|PROD0200:1:39.66|PROD0204:1:171.38,383.89,Apple Pay,Delivered
ORD100310,CUST00521,2026-01-20,PROD0221:5:21.66,108.3,PayPal,Shipped
ORD100311,CUST00083,2025-09-27,PROD0284:1:36.34,36.34,PayPal,Processing
ORD100312,CUST00702,2025-12-29,PROD0282:5:114.39,571.95,Visa,Delivered
ORD100313,CUST01036,2026-07-18,PROD0025:3:16.49|PROD0260:5:135.73,728.12,Visa,Shipped
ORD100314,CUST00559,2026-07-26,PROD0216:4:7.93|PROD0294:3:28.58,117.46,Apple Pay,Delayed
ORD100315,CUST00293,2025-12-27,PROD0257:3:46.24,138.72,Mastercard,Shipped
ORD100316,CUST00110,2025-08-27,PROD0012:5:54.17,270.85,PayPal,Delivered
ORD100317,CUST00673,2026-01-04,PROD0117:5:34.38|PROD0267:2:85.78,343.46,Apple Pay,Delivered
ORD100318,CUST01160,2026-06-07,PROD0016:5:12.58,62.9,Mastercard,Processing
ORD100319,CUST00070,2026-01-29,PROD0076:4:22.51,90.04,Visa,Out for Delivery
ORD100320,CUST00242,2026-03-05,PROD0075:2:42.82,85.64,Amex,Processing
ORD100321,CUST01074,2025-09-29,PROD0099:3:133.23,399.69,Mastercard,Delivered
ORD100322,CUST00337,2026-03-31,PROD0001:5:121.73|PROD0004:4:9.47,646.53,PayPal,Shipped
ORD100323,CUST00334,2026-06-08,PROD0014:1:232.45,232.45,PayPal,Returned
ORD100324,CUST00659,2025-08-26,PROD0091:5:94.44,472.2,Store Credit,Delivered
ORD100325,CUST00063,2025-12-15,PROD0254:4:110.83,443.32,Amex,Delivered
ORD100326,CUST00844,2026-07-08,PROD0071:3:156.65,469.95,Visa,Delivered
ORD100327,CUST01158,2026-07-23,PROD0035:5:186.35|PROD0135:5:13.02|PROD0012:3:54.17|PROD0204:1:171.38,1330.74,Mastercard,Returned
ORD100328,CUST00351,2025-11-10,PROD0206:1:37.39,37.39,Visa,Delivered
ORD100329,CUST00649,2025-09-25,PROD0217:2:240.36,480.72,Apple Pay,Delayed
ORD100330,CUST00407,2025-09-06,PROD0280:3:218.73|PROD0152:5:34.78|PROD0158:1:22.41,852.5,Mastercard,Processing
ORD100331,CUST00662,2025-08-23,PROD0203:3:248.58,745.74,Visa,Shipped
ORD100332,CUST00935,2025-09-20,PROD0274:1:126.5,126.5,PayPal,Cancelled
ORD100333,CUST01024,2026-07-06,PROD0096:1:50.63,50.63,Mastercard,Delivered
ORD100334,CUST01028,2025-10-25,PROD0175:5:37.15|PROD0252:4:79.63,504.27,PayPal,Delivered
ORD100335,CUST00860,2025-11-24,PROD0231:4:10.76|PROD0012:5:54.17,313.89,Apple Pay,Shipped
ORD100336,CUST01017,2025-11-27,PROD0266:3:101.77|PROD0076:1:22.51|PROD0008:4:165.66,990.46,Visa,Shipped
ORD100337,CUST00750,2025-08-06,PROD0277:1:30.38|PROD0230:3:7.64,53.3,Mastercard,Delivered
ORD100338,CUST00839,2026-05-30,PROD0286:4:11.4|PROD0274:5:126.5|PROD0138:5:18.75|PROD0121:5:31.31,928.4,Store Credit,Delivered
ORD100339,CUST00471,2026-07-04,PROD0222:3:52.54|PROD0129:2:19.99|PROD0260:3:135.73,604.79,Amex,Cancelled
ORD100340,CUST01049,2026-05-09,PROD0044:3:79.04|PROD0146:4:25.49,339.08,Store Credit,Shipped
ORD100341,CUST00823,2026-03-16,PROD0101:5:170.06,850.3,Apple Pay,Processing
ORD100342,CUST00683,2026-06-10,PROD0195:1:16.36,16.36,Visa,Returned
ORD100343,CUST01177,2026-03-10,PROD0079:2:107.7,215.4,Store Credit,Delivered
ORD100344,CUST00425,2026-06-15,PROD0189:3:116.79|PROD0027:1:8.85,359.22,Amex,Out for Delivery
ORD100345,CUST00247,2025-10-23,PROD0278:2:43.45,86.9,Amex,Processing
ORD100346,CUST00550,2025-12-05,PROD0269:4:144.62,578.48,PayPal,Delivered
ORD100347,CUST00714,2026-07-14,PROD0295:3:56.15,168.45,Mastercard,Processing
ORD100348,CUST00399,2026-05-05,PROD0294:2:28.58|PROD0053:3:30.53|PROD0175:1:37.15|PROD0208:3:29.11,273.23,Amex,Delivered
ORD100349,CUST00848,2025-11-20,PROD0114:5:67.83|PROD0176:3:106.09|PROD0272:1:27.45,684.87,Store Credit,Delivered
ORD100350,CUST01155,2026-04-05,PROD0148:2:59.66|PROD0134:1:178.43,297.75,Apple Pay,Delivered
ORD100351,CUST01147,2025-08-23,PROD0171:5:115.91,579.55,Visa,Delivered
ORD100352,CUST00896,2026-01-13,PROD0104:2:24.87|PROD0055:3:32.88|PROD0111:5:31.83,307.53,PayPal,Cancelled
ORD100353,CUST00499,2026-04-24,PROD0219:4:122.77,491.08,Visa,Delayed
ORD100354,CUST00364,2026-03-20,PROD0271:1:9.6,9.6,Store Credit,Out for Delivery
ORD100355,CUST00027,2026-04-19,PROD0179:4:22.52,90.08,Mastercard,Delivered
ORD100356,CUST00063,2025-12-29,PROD0071:5:156.65|PROD0253:3:45.08|PROD0173:3:42.3,1045.39,Amex,Shipped
ORD100357,CUST00244,2025-09-10,PROD0220:2:35.61|PROD0171:1:115.91|PROD0014:1:232.45,419.58,Amex,Delivered
ORD100358,CUST00480,2025-09-27,PROD0163:2:76.48|PROD0036:1:51.6,204.56,PayPal,Delivered
ORD100359,CUST00965,2026-04-22,PROD0197:4:10.66,42.64,Apple Pay,Shipped
ORD100360,CUST00955,2025-08-02,PROD0264:2:25.7,51.4,Amex,Cancelled
ORD100361,CUST00728,2026-04-25,PROD0089:5:58.99,294.95,Visa,Processing
ORD100362,CUST00390,2025-08-31,PROD0074:1:30.72,30.72,Store Credit,Shipped
ORD100363,CUST01164,2025-10-19,PROD0284:4:36.34,145.36,Store Credit,Delivered
ORD100364,CUST00090,2026-01-31,PROD0137:2:26.99|PROD0248:4:78.55,368.18,Store Credit,Delivered
ORD100365,CUST00615,2025-10-31,PROD0062:2:20.08|PROD0241:1:95.92,136.08,Mastercard,Delivered
ORD100366,CUST00784,2025-10-17,PROD0291:4:12.15|PROD0110:2:36.36,121.32,Apple Pay,Returned
ORD100367,CUST01147,2026-01-12,PROD0126:5:82.81|PROD0296:2:70.76,555.57,Amex,Delivered
ORD100368,CUST00734,2026-02-16,PROD0011:5:22.2,111.0,Amex,Delivered
ORD100369,CUST00518,2026-05-24,PROD0096:5:50.63,253.15,Visa,Delivered
ORD100370,CUST00439,2026-04-07,PROD0168:5:193.82|PROD0071:5:156.65,1752.35,Store Credit,Returned
ORD100371,CUST00112,2026-05-06,PROD0020:1:33.7,33.7,Store Credit,Delivered
ORD100372,CUST00065,2026-07-25,PROD0264:2:25.7|PROD0183:5:73.54|PROD0095:4:26.42,524.78,Visa,Cancelled
ORD100373,CUST00063,2025-12-31,PROD0199:1:192.45,192.45,Store Credit,Processing
ORD100374,CUST00355,2025-09-02,PROD0084:2:98.15,196.3,Store Credit,Cancelled
ORD100375,CUST00192,2025-08-10,PROD0296:5:70.76|PROD0086:3:41.13,477.19,Visa,Out for Delivery
ORD100376,CUST00011,2026-05-21,PROD0241:1:95.92,95.92,Store Credit,Delivered
ORD100377,CUST00382,2025-10-15,PROD0081:1:27.98,27.98,Apple Pay,Cancelled
ORD100378,CUST00840,2026-03-25,PROD0072:1:70.01|PROD0028:5:89.71,518.56,Apple Pay,Processing
ORD100379,CUST00905,2026-02-10,PROD0067:2:11.15,22.3,Store Credit,Delivered
ORD100380,CUST00406,2026-06-13,PROD0110:3:36.36|PROD0019:5:32.14,269.78,PayPal,Delivered
ORD100381,CUST00213,2025-10-14,PROD0145:1:16.58|PROD0091:1:94.44,111.02,Store Credit,Delivered
ORD100382,CUST00363,2025-10-06,PROD0147:4:129.73,518.92,Store Credit,Delivered
ORD100383,CUST01166,2026-05-31,PROD0299:4:56.12,224.48,Visa,Delayed
ORD100384,CUST01126,2026-01-13,PROD0199:3:192.45,577.35,Mastercard,Processing
ORD100385,CUST00967,2025-12-09,PROD0080:1:101.65|PROD0014:4:232.45|PROD0073:1:197.85|PROD0247:3:72.46,1446.68,PayPal,Shipped
ORD100386,CUST00175,2026-03-07,PROD0012:4:54.17,216.68,Mastercard,Delivered
ORD100387,CUST00585,2025-08-15,PROD0064:1:87.33,87.33,PayPal,Shipped
ORD100388,CUST00463,2026-07-11,PROD0179:3:22.52|PROD0191:4:66.03,331.68,Mastercard,Delayed
ORD100389,CUST00905,2025-08-21,PROD0061:1:25.67|PROD0264:1:25.7,51.37,Apple Pay,Delivered
ORD100390,CUST00303,2026-04-20,PROD0007:5:167.26,836.3,Apple Pay,Delivered
ORD100391,CUST00222,2026-01-21,PROD0238:2:88.09|PROD0044:5:79.04,571.38,PayPal,Delivered
ORD100392,CUST00590,2026-01-30,PROD0142:4:68.42|PROD0252:2:79.63|PROD0154:1:191.73|PROD0103:2:35.6,695.87,Store Credit,Delivered
ORD100393,CUST00514,2026-05-13,PROD0102:2:10.54,21.08,Mastercard,Shipped
ORD100394,CUST00972,2026-04-24,PROD0071:4:156.65,626.6,Visa,Delivered
ORD100395,CUST00239,2025-08-24,PROD0249:4:9.97,39.88,Amex,Delivered
ORD100396,CUST00447,2025-09-01,PROD0089:1:58.99,58.99,Store Credit,Delivered
ORD100397,CUST00076,2025-09-01,PROD0225:1:129.56,129.56,PayPal,Processing
ORD100398,CUST00662,2025-12-26,PROD0196:1:161.82,161.82,PayPal,Delivered
ORD100399,CUST00661,2026-03-10,PROD0264:5:25.7,128.5,Store Credit,Shipped
ORD100400,CUST00541,2025-10-22,PROD0072:4:70.01|PROD0014:1:232.45|PROD0110:5:36.36,694.29,Store Credit,Delivered
ORD100401,CUST01102,2025-08-13,PROD0133:5:32.07|PROD0049:1:79.17,239.52,Apple Pay,Delivered
ORD100402,CUST01032,2026-06-15,PROD0149:1:111.96|PROD0261:1:78.93,190.89,PayPal,Returned
ORD100403,CUST01039,2026-01-28,PROD0120:5:80.47,402.35,Store Credit,Returned
ORD100404,CUST01028,2026-03-29,PROD0048:2:19.97,39.94,PayPal,Delayed
ORD100405,CUST01047,2026-04-11,PROD0139:5:31.77|PROD0085:4:87.79,510.01,Store Credit,Shipped
ORD100406,CUST00128,2025-11-24,PROD0133:5:32.07|PROD0046:4:33.24,293.31,PayPal,Delivered
ORD100407,CUST00734,2026-07-18,PROD0115:4:182.29|PROD0171:3:115.91,1076.89,PayPal,Delivered
ORD100408,CUST00580,2026-06-07,PROD0280:2:218.73,437.46,Store Credit,Processing
ORD100409,CUST00562,2026-03-18,PROD0078:1:167.27,167.27,Mastercard,Delivered
ORD100410,CUST00069,2026-06-17,PROD0278:5:43.45,217.25,Store Credit,Delivered
ORD100411,CUST00282,2025-12-09,PROD0078:5:167.27,836.35,Store Credit,Delivered
ORD100412,CUST00935,2025-09-25,PROD0128:5:112.67|PROD0184:2:76.1,715.55,Mastercard,Returned
ORD100413,CUST00564,2025-08-21,PROD0165:1:38.86|PROD0285:4:33.77|PROD0262:3:174.58,697.68,Apple Pay,Processing
ORD100414,CUST01147,2026-01-30,PROD0143:2:209.56|PROD0155:3:146.86|PROD0254:1:110.83,970.53,PayPal,Shipped
ORD100415,CUST00853,2026-02-20,PROD0241:5:95.92|PROD0248:2:78.55|PROD0034:3:6.64,656.62,Store Credit,Shipped
ORD100416,CUST00650,2026-03-13,PROD0265:1:21.16,21.16,Amex,Processing
ORD100417,CUST00616,2026-02-16,PROD0136:4:75.27|PROD0280:5:218.73,1394.73,Store Credit,Out for Delivery
ORD100418,CUST00090,2026-01-06,PROD0026:5:54.92|PROD0057:2:37.8|PROD0064:5:87.33,786.85,Visa,Out for Delivery
ORD100419,CUST01149,2025-09-08,PROD0032:2:22.58,45.16,Store Credit,Delayed
ORD100420,CUST00258,2025-09-19,PROD0134:3:178.43,535.29,Visa,Delivered
ORD100421,CUST01158,2025-12-05,PROD0151:4:13.08,52.32,Apple Pay,Returned
ORD100422,CUST00537,2025-10-20,PROD0160:3:27.79,83.37,Amex,Delivered
ORD100423,CUST00060,2026-03-04,PROD0190:3:68.53,205.59,PayPal,Processing
ORD100424,CUST00378,2026-03-01,PROD0149:1:111.96,111.96,Apple Pay,Delivered
ORD100425,CUST00022,2025-09-28,PROD0151:2:13.08,26.16,PayPal,Returned
ORD100426,CUST00138,2026-02-14,PROD0041:2:26.94,53.88,Visa,Delivered
ORD100427,CUST00821,2026-04-30,PROD0243:5:47.44,237.2,PayPal,Shipped
ORD100428,CUST00386,2026-01-29,PROD0007:3:167.26,501.78,Apple Pay,Delivered
ORD100429,CUST00338,2025-08-26,PROD0129:2:19.99,39.98,PayPal,Processing
ORD100430,CUST00172,2026-01-23,PROD0198:1:74.76|PROD0273:4:84.74,413.72,Apple Pay,Shipped
ORD100431,CUST01130,2025-11-26,PROD0130:3:30.13,90.39,Amex,Processing
ORD100432,CUST00592,2026-03-06,PROD0189:3:116.79,350.37,Amex,Out for Delivery
ORD100433,CUST00316,2026-07-30,PROD0147:4:129.73|PROD0276:4:75.04|PROD0252:4:79.63|PROD0044:2:79.04,1295.68,Amex,Delivered
ORD100434,CUST01120,2025-09-05,PROD0182:1:235.58|PROD0007:1:167.26|PROD0278:5:43.45,620.09,Mastercard,Processing
ORD100435,CUST00523,2026-01-14,PROD0100:4:81.87|PROD0017:5:145.85,1056.73,Mastercard,Returned
ORD100436,CUST00025,2025-08-17,PROD0054:4:55.49|PROD0264:4:25.7|PROD0036:4:51.6,531.16,Store Credit,Shipped
ORD100437,CUST00737,2025-12-10,PROD0028:5:89.71,448.55,Store Credit,Delivered
ORD100438,CUST00701,2026-06-28,PROD0165:5:38.86|PROD0124:1:57.05,251.35,PayPal,Delivered
ORD100439,CUST00125,2026-01-02,PROD0162:4:142.57|PROD0247:1:72.46|PROD0297:3:171.88|PROD0069:4:29.63,1276.9,Amex,Out for Delivery
ORD100440,CUST00892,2025-11-11,PROD0116:5:9.23|PROD0231:2:10.76|PROD0084:2:98.15,263.97,Visa,Shipped
ORD100441,CUST01161,2025-11-14,PROD0265:5:21.16|PROD0264:2:25.7|PROD0026:2:54.92|PROD0296:2:70.76,408.56,Visa,Delivered
ORD100442,CUST00347,2026-03-23,PROD0059:1:125.94,125.94,Store Credit,Cancelled
ORD100443,CUST01144,2026-07-11,PROD0198:1:74.76,74.76,Visa,Delivered
ORD100444,CUST00482,2026-05-09,PROD0164:2:106.62,213.24,Visa,Shipped
ORD100445,CUST00079,2026-02-24,PROD0162:1:142.57|PROD0051:2:43.91|PROD0018:1:13.24,243.63,PayPal,Delivered
ORD100446,CUST01070,2026-01-15,PROD0024:4:45.08,180.32,Apple Pay,Delivered
ORD100447,CUST00613,2025-09-12,PROD0116:1:9.23|PROD0145:4:16.58,75.55,Visa,Shipped
ORD100448,CUST00399,2026-03-07,PROD0104:3:24.87,74.61,PayPal,Shipped
ORD100449,CUST00943,2026-03-08,PROD0267:1:85.78|PROD0290:4:105.75,508.78,Apple Pay,Shipped
ORD100450,CUST00879,2025-10-30,PROD0040:5:6.69,33.45,PayPal,Delivered
ORD100451,CUST00735,2026-03-19,PROD0268:2:34.77|PROD0296:4:70.76|PROD0287:1:49.41,401.99,Visa,Delivered
ORD100452,CUST00740,2026-01-17,PROD0061:4:25.67,102.68,Amex,Delivered
ORD100453,CUST00326,2025-09-06,PROD0283:2:33.8,67.6,Store Credit,Delivered
ORD100454,CUST00719,2026-01-17,PROD0039:4:35.25,141.0,Apple Pay,Delivered
ORD100455,CUST01180,2025-08-22,PROD0259:2:27.72,55.44,Store Credit,Delivered
ORD100456,CUST00037,2025-08-24,PROD0205:2:97.84,195.68,Amex,Cancelled
ORD100457,CUST00806,2026-03-22,PROD0070:3:207.26,621.78,PayPal,Delayed
ORD100458,CUST00381,2026-06-28,PROD0265:4:21.16|PROD0094:2:136.82|PROD0083:1:12.63|PROD0135:2:13.02,396.95,Visa,Returned
ORD100459,CUST00288,2026-02-05,PROD0092:3:55.86|PROD0238:2:88.09|PROD0056:4:242.05|PROD0045:1:17.66,1329.62,Visa,Processing
ORD100460,CUST00466,2026-03-12,PROD0292:2:56.02,112.04,Visa,Delivered
ORD100461,CUST00242,2025-12-08,PROD0045:3:17.66|PROD0259:5:27.72|PROD0294:3:28.58,277.32,Mastercard,Out for Delivery
ORD100462,CUST00845,2026-01-22,PROD0132:3:14.3,42.9,Visa,Returned
ORD100463,CUST00215,2025-09-04,PROD0171:1:115.91,115.91,Store Credit,Delivered
ORD100464,CUST00738,2026-03-11,PROD0124:3:57.05,171.15,Mastercard,Cancelled
ORD100465,CUST00790,2026-02-22,PROD0280:4:218.73|PROD0223:4:26.93|PROD0020:2:33.7,1050.04,Mastercard,Shipped
ORD100466,CUST00652,2025-11-23,PROD0153:4:32.56,130.24,Store Credit,Cancelled
ORD100467,CUST00170,2025-08-26,PROD0228:3:11.51,34.53,PayPal,Processing
ORD100468,CUST00190,2026-01-17,PROD0187:4:21.11,84.44,Store Credit,Delivered
ORD100469,CUST00715,2026-07-23,PROD0015:5:33.9,169.5,Mastercard,Delivered
ORD100470,CUST00040,2025-10-10,PROD0152:4:34.78,139.12,Visa,Out for Delivery
ORD100471,CUST00549,2026-07-22,PROD0091:2:94.44|PROD0001:4:121.73|PROD0043:3:53.62|PROD0070:5:207.26,1872.96,Visa,Delivered
ORD100472,CUST00636,2025-10-31,PROD0178:5:137.06|PROD0133:3:32.07|PROD0226:1:121.6,903.11,Visa,Delivered
ORD100473,CUST00506,2025-08-24,PROD0188:1:10.76|PROD0015:1:33.9|PROD0119:4:234.85|PROD0034:3:6.64,1003.98,Store Credit,Returned
ORD100474,CUST00909,2025-10-02,PROD0110:5:36.36|PROD0220:3:35.61|PROD0024:1:45.08|PROD0260:1:135.73,469.44,Apple Pay,Shipped
ORD100475,CUST00499,2026-02-06,PROD0175:1:37.15|PROD0076:3:22.51,104.68,Visa,Delivered
ORD100476,CUST00535,2026-03-11,PROD0023:2:18.55,37.1,Store Credit,Returned
ORD100477,CUST00035,2025-11-22,PROD0202:4:14.1,56.4,Mastercard,Delivered
ORD100478,CUST00150,2026-04-08,PROD0195:3:16.36,49.08,PayPal,Delivered
ORD100479,CUST00572,2026-07-24,PROD0113:3:29.87|PROD0114:3:67.83,293.1,Visa,Delayed
ORD100480,CUST00921,2026-05-02,PROD0212:3:40.49|PROD0262:2:174.58,470.63,Visa,Delivered
ORD100481,CUST00107,2025-12-21,PROD0172:5:30.66|PROD0234:5:120.92|PROD0289:4:44.66,936.54,Store Credit,Delivered
ORD100482,CUST00818,2025-11-30,PROD0092:1:55.86,55.86,Mastercard,Cancelled
ORD100483,CUST00128,2026-04-22,PROD0131:4:11.48,45.92,Visa,Returned
ORD100484,CUST01128,2025-08-02,PROD0221:2:21.66,43.32,Store Credit,Delivered
ORD100485,CUST00750,2026-05-15,PROD0055:1:32.88,32.88,Mastercard,Shipped
ORD100486,CUST01032,2025-09-16,PROD0265:1:21.16,21.16,Amex,Processing
ORD100487,CUST00981,2026-04-29,PROD0111:5:31.83|PROD0035:4:186.35,904.55,Mastercard,Shipped
ORD100488,CUST00197,2026-04-19,PROD0245:2:74.39,148.78,Mastercard,Delivered
ORD100489,CUST00709,2025-08-29,PROD0143:3:209.56,628.68,Amex,Delivered
ORD100490,CUST00738,2026-05-21,PROD0101:2:170.06|PROD0006:1:6.78,346.9,Apple Pay,Delivered
ORD100491,CUST00092,2026-04-10,PROD0066:1:117.07,117.07,Apple Pay,Delivered
ORD100492,CUST00834,2025-12-06,PROD0002:1:96.62,96.62,Store Credit,Delivered
ORD100493,CUST00756,2025-10-05,PROD0012:5:54.17|PROD0083:1:12.63,283.48,Apple Pay,Delivered
ORD100494,CUST00042,2025-11-18,PROD0015:3:33.9,101.7,Apple Pay,Delivered
ORD100495,CUST00384,2025-11-10,PROD0215:1:59.37|PROD0250:3:8.48|PROD0008:4:165.66|PROD0257:5:46.24,978.65,PayPal,Cancelled
ORD100496,CUST00806,2026-03-22,PROD0021:2:148.05|PROD0197:1:10.66|PROD0120:5:80.47|PROD0202:5:14.1,779.61,Amex,Processing
ORD100497,CUST01118,2026-05-23,PROD0131:3:11.48,34.44,PayPal,Out for Delivery
ORD100498,CUST00115,2025-08-03,PROD0193:2:29.24,58.48,Mastercard,Delivered
ORD100499,CUST00524,2025-11-17,PROD0071:5:156.65|PROD0176:3:106.09,1101.52,Mastercard,Delivered
ORD100500,CUST00560,2026-01-05,PROD0044:3:79.04|PROD0293:2:26.46|PROD0195:2:16.36,322.76,Mastercard,Shipped
ORD100501,CUST00027,2025-11-22,PROD0104:1:24.87,24.87,Mastercard,Processing
ORD100502,CUST00529,2026-02-02,PROD0271:1:9.6|PROD0256:3:7.79|PROD0208:3:29.11,120.3,PayPal,Delivered
ORD100503,CUST00552,2025-12-14,PROD0172:3:30.66|PROD0103:2:35.6,163.18,Store Credit,Delivered
ORD100504,CUST00063,2025-10-02,PROD0176:3:106.09,318.27,Store Credit,Delivered
ORD100505,CUST00380,2026-02-19,PROD0166:5:36.87|PROD0191:4:66.03,448.47,PayPal,Delivered
ORD100506,CUST00398,2026-05-27,PROD0137:3:26.99|PROD0093:1:119.59|PROD0198:3:74.76|PROD0063:5:122.4,1036.84,Mastercard,Shipped
ORD100507,CUST00438,2025-08-27,PROD0212:2:40.49,80.98,PayPal,Out for Delivery
ORD100508,CUST00730,2025-10-23,PROD0062:1:20.08,20.08,Store Credit,Delivered
ORD100509,CUST01102,2025-12-20,PROD0091:5:94.44|PROD0222:4:52.54,682.36,Apple Pay,Delivered
ORD100510,CUST00052,2026-07-19,PROD0175:2:37.15,74.3,PayPal,Delivered
ORD100511,CUST00906,2026-03-26,PROD0143:1:209.56,209.56,Visa,Shipped
ORD100512,CUST00753,2026-01-12,PROD0024:1:45.08|PROD0019:2:32.14,109.36,Apple Pay,Delivered
ORD100513,CUST00906,2025-09-29,PROD0155:2:146.86,293.72,Apple Pay,Returned
ORD100514,CUST00682,2026-06-13,PROD0079:5:107.7,538.5,Mastercard,Processing
ORD100515,CUST00055,2026-06-02,PROD0295:2:56.15|PROD0249:3:9.97,142.21,Amex,Delivered
